phase,step,loss,accuracy,margin
train,65,0.000008503740900778212,1,11.662500381469727
train,66,0.00006815103552071378,1,9.631250381469727
train,67,0.000002893260216296767,1,12.865625381469727
train,68,0.0000011189436008862685,1,13.709375381469727
train,69,0.00001554326263430994,1,11.04062557220459
train,70,4.5635235323970846e-7,1,14.537500381469727
train,71,0.00004345556953921914,1,10.074999809265137
train,72,3.531934282818838e-7,1,14.77500057220459
train,73,9.630831527829287e-7,1,13.834375381469727
train,74,0.00001613720269233454,1,11.078125
train,75,0.00001415231054124888,1,11.16562557220459
train,76,9.630831527829287e-7,1,13.859375
train,77,0.000002177133637815132,1,13.02500057220459
train,78,3.002199946422479e-7,1,14.887499809265137
train,79,0.000006499705705209635,1,11.925000190734863
train,80,0.0000030511214390571695,1,12.612500190734863
train,81,0.0000022252836515690433,1,13.021875381469727
train,82,3.9772683635419526e-7,1,14.737500190734863
train,83,0.00004924147287965752,1,9.987500190734863
train,84,0.000033422966225771233,1,10.30625057220459
train,85,0.00003239466968807392,1,10.331250190734863
train,86,0.000011954757610510569,1,11.38437557220459
train,87,0.0000018915266082331073,1,13.171875
train,88,0.000005771937139797956,1,12.09375
train,89,0.000002778078169285436,1,12.78125
train,90,7.002171287240344e-7,1,14.128125190734863
train,91,3.4019382155747735e-7,1,14.881250381469727
train,92,0.000042118612327612936,1,10.112500190734863
train,93,2.6995780899596866e-7,1,15.137499809265137
train,94,7.738591989436827e-7,1,14.050000190734863
train,95,0.0000017061847756849602,1,13.268750190734863
train,96,0.00001055004213412758,1,11.465624809265137
train,97,0.00003883186218445189,1,10.143750190734863
train,98,0.0000016536910152353812,1,13.24375057220459
train,99,3.1561265245727554e-7,1,15.02500057220459
train,100,0.0000024980456601042533,1,12.893750190734863
train,101,0.00002414912341919262,1,10.675000190734863
train,102,2.427460685794358e-7,1,15.27500057220459
train,103,0.00000991085107671097,1,11.609375
train,104,6.702432528982172e-7,1,14.309374809265137
train,105,0.000009023936399898957,1,11.590624809265137
train,106,0.0000013925474604548072,1,13.50937557220459
train,107,6.218133421498351e-7,1,14.1875
train,108,0.0000047256653488148,1,12.287500381469727
train,109,0.000033422966225771233,1,10.30625057220459
train,110,2.1024335694619367e-7,1,15.40625
train,111,3.002199946422479e-7,1,15.08750057220459
train,112,0.0000022322490167425713,1,13.137499809265137
train,113,0.000008371903277293313,1,11.69687557220459
train,114,6.335824309644522e-7,1,14.390625
train,115,0.0000012212618685225607,1,13.578125
train,116,0.000004249315225024475,1,12.443750381469727
train,117,0.000019043967768084258,1,10.90625
train,118,0.0000014322686183732003,1,13.443750381469727
train,119,5.487483463184617e-7,1,14.490625381469727
train,120,0.000008637654900667258,1,11.75937557220459
val,10,0.00900152205304039,1,6.463281273841858
val,20,0.006362477916809439,1,6.667187571525574
val,30,0.00544329961121548,1,6.9750001430511475
val,40,0.0027225125361383107,1,7.934374928474426
val,50,0.0014426312498585503,1,8.600000023841858
val,60,0.001042436567445293,1,8.904687881469727
val,70,0.0008205858479186645,1,9.151562690734863
val,80,0.0007270561703904832,1,9.268750190734863
val,90,0.0006465850281927032,1,9.393749952316284
val,100,0.0005689656974254831,1,9.517187714576721
val,110,0.0005327915749262502,1,9.612500071525574
val,120,0.0005003868782580412,1,9.667187571525574
